character x y
ཉ 32.007476806640625 -9.827144622802734
ང 6.782443523406982 6.515737533569336
ཇ 0.6283527612686157 2.6439428329467773
<bos> -13.252737998962402 -8.150882720947266
č 11.967562675476074 43.12928771972656
ž -32.95042419433594 -2.949444532394409
<bre> -50.59010314941406 7.826938629150391
ù -23.8199520111084 -29.992605209350586
<brg> -3.419004440307617 -17.978008270263672
<btf> -28.929527282714844 -19.146671295166016
<bua> -27.104488372802734 13.823413848876953
<bul> -16.33431625366211 -17.834823608398438
<byq> -4.591714859008789 -16.781288146972656
<bzq> -6.1071343421936035 -33.005531311035156
<cat> -17.765287399291992 -15.233613014221191
ʃ -36.87662124633789 -7.113192081451416
ɔ -19.1016845703125 -45.74260711669922
ɾ 7.23012638092041 -14.720270156860352
ŋ 7.788757801055908 4.922441005706787
ú -25.921159744262695 -26.128116607666016
ʒ -32.453956604003906 -1.9168541431427002
ɛ 3.3905208110809326 -47.97427749633789
· 35.77559280395508 -21.961265563964844
é 1.5109646320343018 -53.719268798828125
ʎ -2.7294929027557373 -9.213348388671875
( 36.247802734375 -23.83378791809082
) 32.671688079833984 -28.893178939819336
β 2.6110756397247314 21.86626434326172
ï -3.1686086654663086 -41.691463470458984
<ccc> -4.758022785186768 -18.50235939025879
<ceb> 1.9120571613311768 10.906380653381348
<ces> -9.739285469055176 23.776443481445312
ě 22.7457332611084 -47.72566223144531
ý 1.7950547933578491 -35.30791091918945
ů -24.503501892089844 -25.43157196044922
ř 11.756560325622559 -9.065141677856445
š -36.7750129699707 -7.824759483337402
ː -11.14533805847168 -18.564167022705078
ɪ -0.816270112991333 -42.6467170715332
ň 7.998509883880615 -1.3092049360275269
ɦ -14.097576141357422 4.8303422927856445
ď -13.247940063476562 14.440008163452148
ť -13.685784339904785 14.654131889343262
̩ 33.57269287109375 -22.15903091430664
ɲ 8.024504661560059 -2.2947142124176025
̝ -8.759692192077637 -4.394477844238281
ɟ 39.618160247802734 28.48723030090332
, 34.20104217529297 -23.458436965942383
̯ 32.69027328491211 -29.01255989074707
̊ 4.597339153289795 -30.00536346435547
<cha> -29.870262145996094 13.473217010498047
<chk> 28.105377197265625 34.51591873168945
<chm> 34.18779754638672 -32.96587371826172
<chr> 19.47932243347168 -21.550413131713867
ꭷ -18.122709274291992 39.97251892089844
<chu> -17.952423095703125 -28.55172348022461
ⰹ 4.501196384429932 -39.12125778198242
ⰿ -3.375347137451172 34.706390380859375
ⱔ 0.08280210196971893 -53.12215805053711
ⱘ -34.04270935058594 2.921627998352051
ⰶ 0.2824805676937103 -3.2591192722320557
ⱐ 1.326514720916748 -41.378334045410156
ⱄ -45.88437271118164 2.395958662033081
ⱏ -3.3931691646575928 -33.85822296142578
ⰺ 29.050331115722656 -6.588086128234863
ⱀ -23.30598258972168 -22.913129806518555
<chv> 4.364152431488037 -45.81676483154297
ӑ -33.54329299926758 -22.537616729736328
ӗ 14.548944473266602 17.8980770111084
ӳ -4.619248867034912 -30.532278060913086
ĕ -7.454055309295654 -47.0481071472168
ă -7.2794365882873535 -45.84717559814453
<chy> 21.092140197753906 40.90388870239258
<cia> 34.67234802246094 -1.0547916889190674
아 14.15596866607666 -27.967809677124023
<cic> -3.338237762451172 -17.599998474121094
<cjs> 7.456149101257324 1.4969570636749268
қ -11.44469928741455 23.68042755126953
ӱ -4.771358013153076 -30.37110137939453
<cmn> -2.3276562690734863 8.962532997131348
石 -45.14583206176758 13.006936073303223
收 -40.51191711425781 -14.909146308898926
講 -18.354829788208008 25.628129959106445
儂 7.891714572906494 3.166609287261963
经 9.6492919921875 2.1500601768493652
他 28.44863510131836 18.108171463012695
窯 16.71540641784668 -43.9731330871582
說 -38.88496017456055 -13.08439826965332
娶 20.197546005249023 36.66609573364258
一 41.96421813964844 12.562212944030762
月 -1.103196144104004 -5.099287986755371
<com> 13.099682807922363 -20.807085037231445
ɨ -3.9391376972198486 -33.93727111816406
<cor> 23.436601638793945 29.085323333740234
<cos> -33.32328796386719 15.164777755737305
<crh> -13.239402770996094 -6.210346698760986
<cri> 2.0982303619384766 -3.2203729152679443
ê 1.9527084827423096 -51.0301399230957
ô -22.673446655273438 -38.70343780517578
<csb> 5.175696849822998 -49.85639572143555
<cym> 28.163484573364258 -40.54842758178711
û -22.331317901611328 -26.04899787902832
ŷ -5.859178066253662 -30.00460433959961
ŵ -25.25131607055664 -25.192846298217773
â -4.162319660186768 -36.464107513427734
ẁ -20.574214935302734 -25.610857009887695
ë -7.213198661804199 -45.71992111206055
ä 6.692694664001465 -52.90800857543945
ẃ -24.03314781188965 -23.748844146728516
ì 3.084367036819458 -41.89102554321289
î 0.5842509269714355 -37.155887603759766
<dan> -11.94086742401123 -7.5061516761779785
ø -7.67808723449707 -29.300586700439453
å -22.56433868408203 -39.43854522705078
̥ 34.89301681518555 -21.954505920410156
ɒ -15.218904495239258 -41.707706451416016
ˈ -9.31057357788086 -4.454601287841797
ʌ -6.015419960021973 -50.895652770996094
ʊ -25.75762939453125 -29.02666473388672
ɐ 16.168100357055664 -25.38612174987793
œ -7.535170078277588 -30.2861385345459
ɑ 11.319083213806152 -25.441802978515625
ɹ 8.322750091552734 -15.426936149597168
6 -17.399118423461914 4.380504131317139
9 1.9321047067642212 44.88576889038086
ɕ -36.044960021972656 -9.456894874572754
<deu> -11.846261024475098 36.50613784790039
ß -46.737972259521484 -0.12564313411712646
5 19.82208824157715 -1.061156988143921
χ -23.31588363647461 7.698387622833252
’ 32.07426452636719 -23.40377426147461
3 1.0491082668304443 -6.210812568664551
<dlm> -9.205060005187988 -33.712894439697266
<dob> -9.081768989562988 13.029919624328613
<dru> -21.062061309814453 -17.334701538085938
<dsb> 26.911611557006836 -44.854000091552734
ś -36.409263610839844 -10.5584716796875
ł -16.103927612304688 -22.401485443115234
ź 24.626493453979492 32.03889846801758
ŕ 1.9488914012908936 -27.701099395751953
ń 8.495720863342285 -0.7240476608276367
ć 12.171340942382812 47.141300201416016
<dum> -8.96632194519043 -26.05437660217285
<egl> -12.111591339111328 -17.536888122558594
ż -31.31513023376465 2.9018750190734863
ṡ -35.64167022705078 2.7866933345794678
<egy> -11.5198974609375 6.082569122314453
𓈗 -2.0140299797058105 36.779788970947266
ˤ -7.283266067504883 -41.33171463012695
ḥ -15.811538696289062 2.947504758834839
ḏ 23.8640193939209 41.90660858154297
𓄈 6.28523063659668 27.433876037597656
<ell> -12.055051803588867 19.34157371520996
σ -47.3330192565918 1.1758469343185425
κ -21.2169132232666 29.58668327331543
έ 2.9201133251190186 -48.170528411865234
ψ 3.444578170776367 45.907569885253906
η 7.8883867263793945 -43.81007385253906
π 11.474053382873535 29.731544494628906
ε 1.5668619871139526 -47.943321228027344
ρ 12.37190055847168 -14.048884391784668
ι 3.738323211669922 -43.10117721557617
τ 36.5909309387207 19.474308013916016
α 11.23121452331543 -24.98432159423828
γ -8.896411895751953 9.767011642456055
υ 4.509988784790039 -25.989233016967773
ο -19.066450119018555 -47.357391357421875
ς -49.45687484741211 2.607667922973633
μ -2.857767343521118 36.90627670288086
λ 11.034537315368652 -13.639979362487793
ί 2.623211622238159 -42.43999099731445
δ 31.968961715698242 27.09666633605957
ν 27.577516555786133 -4.5084428787231445
ό -19.114721298217773 -46.71821594238281
ώ -19.086355209350586 -45.956241607666016
ά 10.33942699432373 -25.101787567138672
θ 28.233844757080078 23.801877975463867
ή 7.887365341186523 -43.73786544799805
φ 1.371094822883606 26.155555725097656
ζ -32.43299865722656 3.035731792449951
ω -19.602645874023438 -46.24463653564453
ύ 4.547351360321045 -25.904708862304688
ξ -23.776830673217773 22.815427780151367
ὠ -18.560638427734375 -45.6096076965332
ϊ 7.440117359161377 -42.583988189697266
ϋ 7.330030918121338 -40.97227478027344
ΐ 6.569504261016846 -41.509857177734375
ΰ 1.434979796409607 -44.66549301147461
<eng> -12.420890808105469 -5.257506370544434
ɡ -19.104984283447266 39.3798942565918
7 -6.097678184509277 18.403297424316406
ɜ -10.442523002624512 -28.112716674804688
8 -7.715207576751709 26.086212158203125
* -50.00791549682617 5.759578704833984
& 3.866006374359131 -35.82416915893555
; -13.601317405700684 7.690720558166504
<enm> 28.517559051513672 31.432771682739258
<epo> -12.698101997375488 28.009620666503906
ŭ 24.925731658935547 -44.075096130371094
ŝ -37.23304748535156 -7.666761875152588
ĉ 11.628990173339844 42.52401351928711
ĥ -23.163471221923828 7.977656841278076
ĵ -32.15516662597656 -2.3119029998779297
? 34.5338134765625 -24.706546783447266
<est> -34.51567840576172 17.638824462890625
õ -15.95496940612793 -39.30707931518555
<ett> -18.36329460144043 6.9180989265441895
𐌀 12.284038543701172 -24.582984924316406
𐌅 -15.578628540039062 -24.16515350341797
𐌉 -0.8263683319091797 -47.32966613769531
𐌋 -17.293973922729492 11.907302856445312
<eus> 16.90960693359375 -7.442938804626465
<ewe> 9.846997261047363 -48.1922607421875
ɖ 37.621185302734375 25.484603881835938
ƒ -0.16284365952014923 22.74967384338379
<fao> 11.621258735656738 47.87858963012695
<fas> 14.199509620666504 4.03385066986084
ژ -31.689464569091797 -2.7218122482299805
گ -21.133045196533203 41.97574996948242
‌ 35.455074310302734 -23.654172897338867
پ 17.231870651245117 25.598299026489258
ە 16.608139038085938 -28.621835708618164
ً 26.248220443725586 -4.400991916656494
ō -18.864158630371094 -42.596282958984375
ـ -22.318628311157227 -10.552434921264648
<fij> -10.319770812988281 -40.43383026123047
<fin> -18.39572525024414 18.899761199951172
<fra> 15.632730484008789 -10.466744422912598
ʁ 4.968156814575195 -16.539291381835938
̃ 31.217679977416992 -1.9071706533432007
<frk> -5.525905609130859 5.318131923675537
<frm> -19.062889099121094 -23.57061767578125
<fro> 6.502943515777588 -1.6266827583312988
ã 19.773157119750977 -25.936601638793945
ẽ 0.955443263053894 -51.090152740478516
<frp> -15.725266456604004 -9.065488815307617
<fry> -31.802106857299805 12.05062198638916
<gag> -7.4179368019104 -21.38834571838379
ţ 5.41262674331665 45.072078704833984
<gem> -18.002445220947266 23.22153663635254
ī -0.3268584609031677 -38.29510498046875
ą 31.485214233398438 -15.92957592010498
付 23.037485122680664 23.02413558959961
録 -3.0129880905151367 16.808921813964844
ゲ -20.492931365966797 40.580467224121094
ル 11.710585594177246 -17.111968994140625
マ -5.834245204925537 31.940322875976562
ン 33.926856994628906 -5.6271514892578125
祖 -47.58986282348633 -9.396350860595703
語 -7.069037437438965 9.734158515930176
ū -23.325843811035156 -28.367319107055664
į -0.5323194265365601 -37.00518035888672
̄ 35.34685134887695 -24.607948303222656
ǭ -12.269189834594727 -38.879520416259766
ā -7.730654239654541 -38.38843536376953
₂ 18.501691818237305 -22.757240295410156
<gla> -18.472251892089844 -13.809990882873535
<gle> 28.518918991088867 32.74896240234375
<glg> -22.223527908325195 -10.721004486083984
<glv> -18.297298431396484 -11.858686447143555
<gml> -20.697134017944336 -33.991912841796875
<goh> -30.33672523498535 16.00202751159668
<got> -2.478872537612915 -13.364290237426758
𐍆 0.8642191290855408 25.05027198791504
𐌰 13.443655967712402 -29.48917579650879
𐌳 32.428924560546875 27.638975143432617
𐍂 6.354100227355957 -15.114422798156738
𐌸 27.81231689453125 23.46949577331543
𐌿 -23.660036087036133 -26.071937561035156
𐌼 -2.8129162788391113 32.55864334106445
𐌹 4.1512956619262695 -39.62981033325195
𐌾 23.790300369262695 -38.222991943359375
𐍃 -45.97556686401367 0.03876955434679985
𐌲 -19.87133026123047 38.19449996948242
𐍄 39.421146392822266 16.820358276367188
𐍅 -14.547998428344727 -23.34016990661621
𐌻 1.7926135063171387 -13.96996021270752
𐌴 -2.0638484954833984 -37.23941421508789
𐌺 -24.923660278320312 28.65435028076172
𐌱 8.337696075439453 19.461977005004883
𐍉 -21.261627197265625 -37.98435974121094
<grc> -6.462522506713867 -18.866981506347656
ϝ -15.209677696228027 -22.58934783935547
ἰ 4.936341285705566 -40.04034423828125
ὶ 5.390640735626221 -39.98356246948242
ῖ -4.6059794425964355 -48.66796112060547
ῶ -8.621528625488281 -46.654022216796875
ὁ -18.87895393371582 0.6561105847358704
ɣ -17.000436782836914 40.00996780395508
ὐ -1.8499563932418823 -14.51956844329834
ἡ -14.552145004272461 2.9701592922210693
<gsw> -20.933115005493164 -34.24725341796875
<guj> -35.74074172973633 7.71194314956665
છ 47.48933792114258 17.87687110900879
ભ 46.87251281738281 7.334592342376709
ૌ -16.64191246032715 -45.112831115722656
ત 35.54555892944336 19.011409759521484
િ -31.70639419555664 21.202062606811523
ક -14.431654930114746 14.532660484313965
શ -3.3640944957733154 -3.435375213623047
ા -23.17990493774414 -1.5490264892578125
સ -45.220558166503906 -4.488338470458984
્ -44.95722961425781 1.0222992897033691
ર 1.5699728727340698 -45.057315826416016
̪ 39.121925354003906 6.746292591094971
<gvf> -23.67670249938965 35.58826446533203
<haw> 18.861892700195312 -7.576467990875244
ʻ 24.72941017150879 -21.43153953552246
<hbs> -14.49608039855957 -19.485942840576172
ћ 12.341184616088867 47.08651351928711
џ 23.53823471069336 37.48945999145508
љ -2.822863817214966 -9.113168716430664
њ 8.148359298706055 -2.234179735183716
ђ 25.863773345947266 40.99924850463867
đ 25.571849822998047 41.40437316894531
<hdn> 14.968594551086426 32.53310012817383
<heb> 1.8799406290054321 48.962242126464844
״ -14.653817176818848 -3.9760406017303467
ץ 6.4492573738098145 45.367767333984375
׳ -14.045425415039062 10.385001182556152
<hif> -12.62789535522461 -7.492164134979248
<hil> 18.34393882751465 -9.863058090209961
<hin> -5.990049839019775 -53.29705047607422
